"gene","hgnc_symbol","n_disorders","disorders","degree","weighted_degree"
"ENSG00000182117","NOP10",2,"ADHD;MDD",4310,5200
"ENSG00000182154","MRPL41",2,"MDD;SZ",4554,5481
"ENSG00000182179","UBA7",2,"MDD;SZ",4554,5481
"ENSG00000182199","SHMT2",2,"BD;MDD",4639,6215
"ENSG00000182218","HHIPL1",2,"ASD;MDD",4478,5520
"ENSG00000182230",NA,2,"BD;MDD",4639,6215
"ENSG00000182240","BACE2",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000182253","SYNM",2,"OCD;SZ",2413,2718
"ENSG00000182263","FIGN",2,"MDD;SZ",4554,5481
"ENSG00000182272","B4GALNT4",2,"ASD;MDD",4478,5520
"ENSG00000182308","DCAF4L1",2,"BD;MDD",4639,6215
"ENSG00000182326","C1S",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000182348","ZNF804B",3,"ASD;BD;MDD",4878,7651
"ENSG00000182359","KBTBD3",3,"ASD;MDD;SZ",4826,6917
"ENSG00000182389","CACNB4",2,"ASD;OCD",2440,2757
"ENSG00000182400","TRAPPC6B",2,"BD;OCD",3117,3452
"ENSG00000182463","TSHZ2",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000182473","EXOC7",2,"ADHD;MDD",4310,5200
"ENSG00000182492","BGN",2,"OCD;SZ",2413,2718
"ENSG00000182508","LHFPL1",2,"ASD;MDD",4478,5520
"ENSG00000182541","LIMK2",2,"ASD;BD",3243,3567
"ENSG00000182575","NXPH3",2,"ASD;MDD",4478,5520
"ENSG00000182580","EPHB3",2,"MDD;SZ",4554,5481
"ENSG00000182621","PLCB1",2,"ASD;OCD",2440,2757
"ENSG00000182636","NDN",2,"BD;MDD",4639,6215
"ENSG00000182667","NTM",3,"ASD;BD;MDD",4878,7651
"ENSG00000182700","IGIP",2,"ADHD;MDD",4310,5200
"ENSG00000182718","ANXA2",4,"ASD;MDD;OCD;SZ",4950,8238
"ENSG00000182836","PLCXD3",2,"ASD;OCD",2440,2757
"ENSG00000182870","GALNT9",2,"BD;MDD",4639,6215
"ENSG00000182899","RPL35A",2,"MDD;OCD",4488,5405
"ENSG00000182901","RGS7",4,"ASD;BD;MDD;OCD",4983,8972
"ENSG00000182903","ZNF721",2,"MDD;OCD",4488,5405
"ENSG00000182968","SOX1",2,"MDD;SZ",4554,5481
"ENSG00000182985","CADM1",2,"ASD;MDD",4478,5520
"ENSG00000183018","SPNS2",2,"ASD;MDD",4478,5520
"ENSG00000183023","SLC8A1",2,"ASD;OCD",2440,2757
"ENSG00000183066","WBP2NL",2,"ADHD;BD",3014,3247
"ENSG00000183092","BEGAIN",4,"BD;MDD;OCD;SZ",4958,8933
"ENSG00000183155","RABIF",2,"BD;MDD",4639,6215
"ENSG00000183160","TMEM119",3,"BD;MDD;SZ",4810,7612
"ENSG00000183161","FANCF",2,"ADHD;MDD",4310,5200
"ENSG00000183166","CALN1",2,"MDD;OCD",4488,5405
"ENSG00000183250","LINC01547",2,"ADHD;MDD",4310,5200
"ENSG00000183287","CCBE1",4,"ADHD;ASD;BD;MDD",4940,8767
"ENSG00000183307","TMEM121B",2,"ASD;MDD",4478,5520
"ENSG00000183354","BRD10",2,"ADHD;BD",3014,3247
"ENSG00000183379","SYNDIG1L",2,"MDD;OCD",4488,5405
"ENSG00000183426","NPIPA1",2,"BD;MDD",4639,6215
"ENSG00000183474","GTF2H2C",2,"MDD;OCD",4488,5405
"ENSG00000183495","EP400",2,"ADHD;MDD",4310,5200
"ENSG00000183508","TENT5C",2,"MDD;OCD",4488,5405
"ENSG00000183570","PCBP3",2,"BD;MDD",4639,6215
"ENSG00000183604","SMG1P5",2,"BD;MDD",4639,6215
"ENSG00000183615","FAM167B",2,"ASD;BD",3243,3567
"ENSG00000183655","KLHL25",2,"BD;SZ",2876,3528
"ENSG00000183684","ALYREF",2,"ADHD;MDD",4310,5200
"ENSG00000183688","RFLNB",2,"BD;MDD",4639,6215
"ENSG00000183696","UPP1",3,"ASD;MDD;SZ",4826,6917
"ENSG00000183718","TRIM52",3,"ASD;BD;MDD",4878,7651
"ENSG00000183741","CBX6",2,"MDD;OCD",4488,5405
"ENSG00000183765","CHEK2",2,"BD;MDD",4639,6215
"ENSG00000183775","KCTD16",3,"BD;MDD;OCD",4878,7536
"ENSG00000183793","NPIPA5",2,"MDD;OCD",4488,5405
"ENSG00000183808","RBM12B",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000183826","BTBD9",2,"ASD;MDD",4478,5520
"ENSG00000183856","IQGAP3",2,"MDD;OCD",4488,5405
"ENSG00000183888","SRARP",3,"BD;MDD;SZ",4810,7612
"ENSG00000183891","TTC32",3,"ADHD;BD;OCD",3877,4568
"ENSG00000183908","LRRC55",2,"OCD;SZ",2413,2718
"ENSG00000183955","KMT5A",2,"ADHD;MDD",4310,5200
"ENSG00000183960","KCNH8",3,"ASD;MDD;OCD",4712,6841
